grid_index,q_bohr_inv,theta_deg,theta_rad,qx_bohr_inv,qy_bohr_inv,qz_bohr_inv,state,excitation_energy_eV,amp_cos,amp_sin,strength
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,25,24.180005762923916,6.7433032789704e-12,3.354876288423783e-09,1.1255240382767251e-17
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,26,24.18000576292419,1.6893801875383427e-12,1.5225114068888505e-09,2.3180438381120847e-18
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,27,25.328884414515628,3.3252712223233577e-14,-5.804635809628527e-15,1.1394366670836096e-27
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,28,25.91832376952536,9.641655287244716e-12,5.11376901529535e-15,9.296154282868754e-23
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,29,26.291932671007505,0.008587829808015203,1.6664965854465628e-11,7.375082081143445e-05
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,30,26.43209942982244,-6.54321008465531e-15,5.449393803847524e-12,2.969593564301e-23
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,31,26.432099429879074,-1.3920846867955291e-15,-3.1231110723101085e-13,9.754016559963516e-26
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,32,26.518243522671032,2.312570254418231e-16,4.509738892138656e-14,2.0338279673386152e-27
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,33,26.518243522730998,-3.8374908891261785e-16,-8.066385035805866e-14,6.506804017950521e-27
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,34,26.54608589484942,-1.3884607263831023e-12,0.10730049439647148,0.011513396097727207
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,35,26.546085894850595,4.786394649178011e-12,0.0898021676920794,0.00806442932219635
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,36,26.692547387677717,1.1629117131878478e-09,1.6617740059945893e-11,1.3526398019541952e-18
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,37,28.28123647832734,-5.783016207929847e-14,4.469011995171028e-15,3.364299714330913e-27
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,38,28.281236478348614,9.534559801635133e-15,3.372155943233354e-16,9.102154496801143e-29
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,39,28.291774942128974,4.237151430167001e-14,-4.055882567143768e-15,1.8117954076150866e-27
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,40,28.29177494215093,7.847340291842028e-15,-3.246280238836551e-15,7.211908504502803e-29
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,41,28.48692673989627,-6.595170893120811e-12,1.2088150781364506e-08,1.4612343280928243e-16
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,42,28.48692674002121,-2.6208450923257346e-12,2.9354977311237063e-09,8.617153798261425e-18
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,43,28.53881613874187,2.840878683584407e-12,-0.01213473114321018,0.00014725169991799505
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,44,28.538816138886954,2.0114290874688732e-12,-0.010449988629253507,0.00010920226235152759
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,45,29.479812918090055,-0.004849693744548587,-8.36634147438892e-11,2.3519529415913706e-05
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,46,29.577235615176054,-1.5430223792089608e-13,3.278560082049572e-14,2.4884076248557712e-26
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,47,30.134609682809216,9.073372716660735e-13,5.548273180365798e-14,8.263392580828307e-25
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,48,30.42285909291524,-1.8861695053955722e-13,5.6528286101725027e-14,3.877180116044025e-26
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,49,30.57781776649785,8.385827557569113e-17,-1.252330111414028e-14,1.568401030058097e-28
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,50,30.57781776670913,8.594745837817644e-17,9.598589846689522e-14,9.213300091462721e-27
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,51,31.301447737714017,-3.673263623340498e-16,-8.356492232565058e-15,6.996589108938572e-29
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,52,31.30144773792052,-3.3644609965739176e-15,-2.6012387684367373e-13,6.767575090198019e-26
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,53,31.79394974414423,-3.9654580687702554e-14,-1.2088800074796354e-13,1.6186394494357146e-26
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,54,32.54435131783464,8.941383804068713e-10,3.042866141292583e-10,8.92073786854871e-19
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,55,33.239787173533706,0.0013529762028215886,-1.097125508260739e-09,1.8305446054027282e-06
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,56,33.84801129744537,-1.3720295963239906e-08,-1.4095157491484655e-09,1.9023325596599483e-16
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,57,33.87453766276373,-1.2702794576701524e-14,3.5362134155340203e-08,1.2504805320204395e-15
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,58,33.87453766290842,-7.46127356644254e-11,-8.18341638652853e-09,6.697387081562699e-17
9,0.21111111111111108,90.0,1.5707963267948966,0.21111111111111108,0.0,1.2926827324333171e-17,59,34.047525019046134,-0.0012826104433240394,2.1370837554215447e-10,1.6450895493239346e-06
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,1,10.601089661427809,-1.8451403837015193e-14,2.4886706514878943e-11,6.193485016120216e-22
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,2,12.52937925367041,-5.827447258592701e-11,-7.772785596268145e-14,3.3959201967875506e-21
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,3,12.742641025626208,-2.1592100876458444e-11,0.31341584402741274,0.09822949128741551
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,4,13.130725291782012,-3.4759952890824706e-11,9.926009562493315e-15,1.2082544234980186e-21
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,5,13.130725291783854,-3.056522251737621e-10,2.4711707960046225e-14,9.342328336434069e-20
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,6,13.134244278463646,-0.056849825651918456,-5.238078210879389e-11,0.003231902676653526
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,7,13.987379164703443,-6.012255895607992e-11,5.476833374937261e-15,3.614722125423009e-21
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,8,13.987379164704198,4.4038196392642265e-10,-2.848529300114573e-14,1.9393627496310493e-19
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,9,14.627113026715655,4.742656742841709e-14,-2.0086208788745053e-10,4.03455805997852e-20
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,10,15.474927381001192,3.2516916645669855e-11,-0.21785900608273986,0.047462546531359284
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,11,16.694032611807582,-3.5173738295936084e-09,-1.6468249290746274e-13,1.237191868423033e-17
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,12,16.966418124622876,-0.0937636907708704,-1.165841592908979e-10,0.008791629706975407
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,13,17.036546647825844,-1.4968563374721755e-14,2.3726023485477866e-12,5.629465962223976e-24
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,14,17.03654664784861,-2.1501608675971293e-15,1.3033106289358051e-12,1.6986232186888004e-24
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,15,17.05320327059592,-3.161521177729459e-15,-9.188398808931273e-12,8.442668266718581e-23
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,16,17.053203270617626,1.3506913496306467e-14,-5.83506473291651e-12,3.404816287403822e-23
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,17,17.76622138238341,3.9477795704193795e-09,-6.2809435929486524e-15,1.558496353666007e-17
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,18,18.825760908026602,4.042574891412058e-14,5.838939562276211e-10,3.4093215375338427e-19
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,19,18.923821923349376,0.028591705266844254,4.941733227360609e-11,0.0008174856100660894
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,20,20.3060660028183,-7.290234286344529e-12,0.19825728012293123,0.03930594912174242
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,21,23.757108846036733,-1.8348067111271411e-10,2.7590054566237594e-17,3.366515667197272e-20
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,22,23.75710884604802,-1.2419569508882404e-09,-3.1944735429953326e-14,1.5424570688800812e-18
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,23,23.84422923633635,1.2564059472101789e-10,1.9279289370428465e-13,1.578559621095093e-20
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,24,23.844229236379192,1.725846222987957e-09,-1.2461660266992379e-12,2.978546738331563e-18
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,25,24.180005762923916,1.9371530505664767e-11,-3.699628445517804e-17,3.752561941332694e-22
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,26,24.18000576292419,3.1427504888829526e-11,2.5921534720694313e-15,9.876880702566633e-22
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,27,25.328884414515628,8.894848563349886e-14,-1.9758418679259153e-09,3.9039510949608034e-18
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,28,25.91832376952536,-8.154363513059067e-11,0.06998274854644494,0.004897585094114942
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,29,26.291932671007505,-0.07145096482467787,-8.701077807902603e-11,0.005105240374377355
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,30,26.43209942982244,5.928506632206566e-14,3.389592065964858e-11,1.1489369520842802e-21
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,31,26.432099429879074,1.524711590156619e-14,-4.244487626477435e-11,1.8015677536065484e-21
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,32,26.518243522671032,-1.5929375229084381e-15,-4.477398352038378e-11,2.004709602821048e-21
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,33,26.518243522730998,4.369382134052169e-15,5.567787771686689e-11,3.100026086145883e-21
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,34,26.54608589484942,-1.3483851280251966e-10,2.9135438561935557e-15,1.8181424543283995e-20
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,35,26.546085894850595,2.2787341038537754e-12,8.634080332140988e-15,5.1927036634094506e-24
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,36,26.692547387677717,-4.32008027935622e-09,6.439519453919659e-14,1.866309362422925e-17
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,37,28.28123647832734,-5.282081033644674e-13,9.366097063974408e-10,8.772380211217006e-19
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,38,28.281236478348614,8.938421110681288e-14,2.1735831130488608e-10,4.7244643482848964e-20
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,39,28.291774942128974,4.730036700153845e-13,-6.521730313681616e-10,4.253298865764089e-19
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,40,28.29177494215093,8.46062921353893e-14,5.080465486394639e-11,2.581120114069381e-21
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,41,28.48692673989627,-6.85474262405882e-11,-1.400740439006378e-15,4.698749646170953e-21
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,42,28.48692674002121,4.756690760786428e-13,-4.3301770425459746e-17,2.26261071812553e-25
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,43,28.53881613874187,-5.4988123029390636e-11,-2.4097697673619148e-15,3.0236936801023912e-21
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,44,28.538816138886954,3.861171794122238e-13,-1.5536626992932892e-14,1.4932786301556897e-25
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,45,29.479812918090055,0.018726180922821696,-5.70562925265444e-13,0.00035066985195425125
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,46,29.577235615176054,-1.6500740995255297e-12,-3.44577300548204e-08,1.1873351632536175e-15
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,47,30.134609682809216,-9.080572360329696e-12,0.08047311624059783,0.00647592243747277
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,48,30.42285909291524,-2.030262812867848e-12,-2.8292804985454116e-08,8.004828180669044e-16
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,49,30.57781776649785,9.478289017426455e-16,-1.1102421386972736e-10,1.2326376066289341e-20
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,50,30.57781776670913,-3.642065884286864e-17,9.617927132640589e-11,9.25045223287973e-21
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,51,31.301447737714017,-2.0475488888103714e-15,-3.16480575454691e-11,1.00159955059378e-21
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,52,31.30144773792052,-4.1579354687166884e-14,-2.8910169873243155e-11,8.357996509425123e-22
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,53,31.79394974414423,5.0000304282714374e-12,0.06443602062301156,0.0041520007537291705
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,54,32.54435131783464,4.8542059779446806e-08,6.009981683494242e-14,2.3563315676349992e-15
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,55,33.239787173533706,-0.0006569020969460429,-1.895776913852844e-11,4.315203649721087e-07
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,56,33.84801129744537,-1.0135639383384257e-07,2.3932969935289823e-11,1.0273119143788052e-14
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,57,33.87453766276373,-1.3085432360113194e-10,-5.6806202802169445e-14,1.712285723205443e-20
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,58,33.87453766290842,9.713409961064432e-09,4.161333303595008e-12,9.43503503884006e-17
10,0.3722222222222222,0.0,0.0,0.0,0.0,0.3722222222222222,59,34.047525019046134,-0.012017544090607511,-1.1311571169173517e-11,0.0001444213659696955
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,1,10.601089661427809,-3.741943893512303e-12,-1.436552172465438e-10,2.0650823586253888e-20
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,2,12.52937925367041,-6.641863321084798e-11,6.582381373921088e-12,4.454762582148902e-21
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,3,12.742641025626208,-1.9859938604213325e-11,0.29023096234980106,0.08423401150649164
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,4,13.130725291782012,-3.097631927859322e-11,-1.2951022379907755e-09,1.6782493392047647e-18
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,5,13.130725291783854,-2.6931986061464044e-10,1.5839240140425805e-09,2.58134846958225e-18
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,6,13.134244278463646,-0.05656541557784142,-3.861681195670682e-11,0.0031996462394939047
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,7,13.987379164703443,-5.3098680395764296e-11,-0.06481062637406965,0.004200417290999252
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,8,13.987379164704198,3.9159930817423863e-10,-0.0994807474909624,0.009896419121360623
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,9,14.627113026715655,5.070529759796571e-12,1.4489968575264965e-10,2.10216292032616e-20
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,10,15.474927381001192,2.4859438901361395e-11,-0.2019113770439366,0.04076820417977873
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,11,16.694032611807582,-3.5099106279049348e-09,-9.356517664251849e-12,1.2319560160302816e-17
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,12,16.966418124622876,-0.0778381466758702,-1.3284034268109305e-10,0.006058777077934284
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,13,17.036546647825844,3.9147517078941813e-10,2.2365120279435134e-12,1.5325781133065524e-19
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,14,17.03654664784861,2.904754611619171e-09,3.288349444363734e-12,8.437610166964908e-18
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,15,17.05320327059592,0.013304935825825951,-7.721396495988058e-12,0.00017702131732934688
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,16,17.053203270617626,0.04348944610385004,-3.827152821658101e-12,0.0018913319224196775
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,17,17.76622138238341,2.879969452214939e-09,-9.156981534991656e-12,8.294307896002046e-18
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,18,18.825760908026602,-1.4343495362962898e-11,6.22930029613466e-10,3.8824755765346097e-19
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,19,18.923821923349376,0.03386012274833132,3.761078087037908e-11,0.0011465079125320642
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,20,20.3060660028183,-8.545646524468131e-12,0.18151922306388468,0.032949228341716326
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,21,23.757108846036733,-1.647420303098502e-10,-3.700216763060125e-13,2.7140073466652545e-20
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,22,23.75710884604802,-7.163673334912644e-10,-1.7373887829736277e-10,5.433673543254103e-19
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,23,23.84422923633635,-0.0016526260690470555,-1.7654812148296505e-11,2.7311729240939235e-06
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,24,23.844229236379192,0.011356950014495843,2.411041753108902e-10,0.00012898031363175718
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,25,24.180005762923916,1.8975484030782337e-11,2.052269283553559e-09,4.2121692812116405e-18
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,26,24.18000576292419,2.7697179682513786e-11,9.300302160796743e-10,8.65723336583571e-19
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,27,25.328884414515628,-5.4998005270869354e-12,-1.4105678853842974e-09,1.989732007083366e-18
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,28,25.91832376952536,-6.761721503640871e-11,0.07089674601414078,0.005026348595393587
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,29,26.291932671007505,-0.057427180041868864,-7.521919462711355e-11,0.0032978810075612215
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,30,26.43209942982244,0.03876543342557496,3.2841791068922007e-11,0.0015027588286726844
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,31,26.432099429879074,-0.00727115307986769,-3.8591057359228696e-11,5.28696671108694e-05
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,32,26.518243522671032,7.426804359766605e-10,-3.999364765362346e-11,5.531737218351246e-19
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,33,26.518243522730998,1.5839211770826774e-09,5.1553645364276974e-11,2.51146407356132e-18
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,34,26.54608589484942,-1.1733347408271741e-10,0.07048614063367355,0.004968296021430005
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,35,26.546085894850595,3.039292126372283e-12,0.05899141709517503,0.003479987290896909
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,36,26.692547387677717,-3.0895164384451843e-09,4.214833755831895e-12,9.545129588246605e-18
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,37,28.28123647832734,3.905725786711487e-12,6.634957645673799e-10,4.40241884292773e-19
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,38,28.281236478348614,-4.52589546729537e-12,2.077438763007882e-10,4.3178001870258073e-20
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,39,28.291774942128974,1.4777663649879184e-12,-0.005092421055318067,2.5932752204646774e-05
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,40,28.29177494215093,1.15599459418787e-12,-0.00042334306767574046,1.7921935294910658e-07
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,41,28.48692673989627,-6.511491117129165e-11,8.27512399364436e-09,6.848191706184543e-17
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,42,28.48692674002121,-2.7683938349892087e-13,2.574613956085323e-09,6.628637099509361e-18
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,43,28.53881613874187,-5.0230284735854826e-11,-0.021435832494308922,0.00045949491472407027
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,44,28.538816138886954,1.28491134979285e-12,-0.018459749081245078,0.0003407623361425285
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,45,29.479812918090055,0.013970434720129939,-4.598399499103585e-11,0.00019517304626941209
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,46,29.577235615176054,-9.293437544208143e-12,-3.1757610352591196e-08,1.0085459016749889e-15
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,47,30.134609682809216,-4.725382743955526e-13,0.07237786303208964,0.005238555057091927
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,48,30.42285909291524,-5.654875506093441e-12,-2.4520911896641572e-08,6.012751522204752e-16
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,49,30.57781776649785,5.237085646519888e-10,-1.014200813645097e-10,2.8455669359383014e-19
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,50,30.57781776670913,-8.606513806552516e-09,8.574790993871098e-11,7.407943260643794e-17
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,51,31.301447737714017,0.0006588659047075272,-2.951188223956023e-11,4.341042803860692e-07
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,52,31.30144773792052,0.005528102397457874,-2.6882119464591633e-11,3.055991611677949e-05
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,53,31.79394974414423,-3.640157048847984e-12,0.058158966245904796,0.0033824653547922935
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,54,32.54435131783464,4.300039688081249e-08,1.999922275318543e-10,1.8490741287984614e-15
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,55,33.239787173533706,-1.8830929984607922e-05,-6.890370551530953e-10,3.5460392455997776e-10
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,56,33.84801129744537,-9.256219569734538e-08,-7.480557857551434e-10,8.568319659772263e-15
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,57,33.87453766276373,-1.1266898542298171e-10,2.2078261548519265e-08,4.874623273051005e-16
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,58,33.87453766290842,8.322724478949747e-09,-5.694466936959316e-09,1.0169469644863214e-16
11,0.3722222222222222,22.5,0.39269908169872414,0.14244327760256117,0.0,0.3438884926569789,59,34.047525019046134,-0.010871656654294416,1.532886039485077e-10,0.00011819291840886408
12,0.3722222222222222,45.0,0.7853981633974483,0.2632008574416593,0.0,0.26320085744165933,1,10.601089661427809,-5.52414807584483e-12,-4.2145945406950873e-10,1.776585876365322e-19
12,0.3722222222222222,45.0,0.7853981633974483,0.2632008574416593,0.0,0.26320085744165933,2,12.52937925367041,-8.72946079019486e-11,7.75445835266864e-12,7.68048019309822e-21
12,0.3722222222222222,45.0,0.7853981633974483,0.2632008574416593,0.0,0.26320085744165933,3,12.742641025626208,-1.6374964874228888e-11,0.22337803731590083,0.04989774755510398
12,0.3722222222222222,45.0,0.7853981633974483,0.2632008574416593,0.0,0.26320085744165933,4,13.130725291782012,-2.1290863170778794e-11,-2.4884416249664196e-09,6.192795021720072e-18
12,0.3722222222222222,45.0,0.7853981633974483,0.2632008574416593,0.0,0.26320085744165933,5,13.130725291783854,-1.8060287240364662e-10,3.2211977173940694e-09,1.040873213206521e-17
12,0.3722222222222222,45.0,0.7853981633974483,0.2632008574416593,0.0,0.26320085744165933,6,13.134244278463646,-0.05587503132524939,-2.2400953338362148e-11,0.0031220191255976006
